mu_influx;r;mu_feedback;s0;init_stress_influx;cue_P;zmax;aP;init_feedback;sP2NP_2;sNP2P_2;u;dmax;cue_NP;Npop;init_influx;ad;sNP2P_1;mu_stress_influx;sP2NP_1;gamma1;seed;gamma2;generation;freq_P;mean_feedback;mean_stress_influx;mean_influx;mean_hormone;mean_damage;var_feedback;var_stress_influx;var_influx;var_hormone;var_damage;prop_dead;file
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;260135523;0.1;5000000;0.2706;0.0266431;10.271;3.5011;100;100;9.65772e-05;0.030025;0.530126;0;0;0;./core_398/sim_stress_23_3_2019_061024_259725737
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;935133975;0.1;5000000;0.262;0.0897932;11.3329;10.7428;100;100;0.00163298;0.295688;16.232;0;0;0;./core_398/sim_stress_23_3_2019_065311_934836765
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;563322632;0.1;5000000;0.272;0.00940372;10.0681;2.51127;100;100;7.88435e-05;0.00262809;0.000616259;0;0;0;./core_399/sim_stress_23_3_2019_000915_562851261
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;408738965;0.1;5000000;0.268;0.0184977;10.0435;2.60526;100;100;4.75115e-05;0.0052395;0.00630352;0;0;0;./core_399/sim_stress_23_3_2019_005922_408430610
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;526883061;0.1;5000000;0.275;0.0185498;9.93915;2.49561;100;100;3.9993e-05;0.00406865;0.00979541;0;0;0;./core_399/sim_stress_23_3_2019_015001_526460338
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;667273883;0.1;5000000;0.2712;0.0111913;10.0599;2.36078;100;100;4.05266e-05;0.00190962;0.00580963;1.45519e-11;0;0;./core_399/sim_stress_23_3_2019_024103_667028383
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;49568120;0.1;5000000;0.2812;0.0732294;10.719;8.74671;100;100;0.0016647;0.082711;17.4231;0;0;0;./core_399/sim_stress_23_3_2019_033257_49247789
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;335634026;0.1;5000000;0.2676;0.116312;11.7194;13.7833;100;100;0.00234216;0.905899;23.1337;0;0;0;./core_399/sim_stress_23_3_2019_043440_335279486
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;481054567;0.1;5000000;0.2682;0.0163791;10.0022;2.45237;100;100;4.37564e-05;0.00157412;0.00164296;0;0;0;./core_399/sim_stress_23_3_2019_054920_480808402
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;995537195;0.1;5000000;0.2662;0.0163663;9.98159;2.39541;100;100;4.04549e-05;0.00123099;0.00323256;0;0;0;./core_399/sim_stress_23_3_2019_063956_995264253
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;215697788;0.1;5000000;0.2704;0.0176122;10.1697;2.45042;100;100;3.72178e-05;0.00327566;0.0161689;3.63798e-12;0;0;./core_399/sim_stress_23_3_2019_073050_215360927
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;901011321;0.1;5000000;0.2884;0.0224968;10.1096;3.05992;100;100;7.79915e-05;0.0140664;0.384374;0;0;0;./core_399/sim_stress_23_3_2019_082136_900645978
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;584063236;0.1;5000000;0.2738;0.102224;10.9608;12.1039;100;100;0.00310928;0.113126;31.9014;4.18368e-11;0;0;./core_400/sim_stress_23_3_2019_000915_583670554
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;438484882;0.1;5000000;0.2322;0.267508;10.0041;18.4807;77.7204;82.3839;0.0156097;0.07102;35.1385;508.274;479.201;0.032;./core_400/sim_stress_23_3_2019_011850_426712210
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;634569391;0.1;5000000;0.264;0.0144712;9.97351;2.34024;100;100;4.44018e-05;0.00478628;0.00326843;0;0;0;./core_400/sim_stress_23_3_2019_024056_633831941
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;889024687;0.1;5000000;0.2736;0.0175013;10.0099;2.45523;100;100;3.9741e-05;0.0030476;0.00878987;3.47427e-10;0;0;./core_400/sim_stress_23_3_2019_033120_888714359
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;686282413;0.1;5000000;0.2806;0.0200982;10.1296;2.68441;100;100;4.59304e-05;0.00458313;0.074176;5.45697e-12;0;0;./core_400/sim_stress_23_3_2019_042216_685965384
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;703421602;0.1;5000000;0.265;0.0469217;10.385;5.98362;100;100;0.0007412;0.214876;6.80591;0;0;0;./core_400/sim_stress_23_3_2019_051409_703103653
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;768500653;0.1;5000000;0.2266;0.275413;11.2039;17.2991;73.5675;77.6303;0.0237336;0.364719;50.7864;603.993;556.822;0.0342;./core_400/sim_stress_23_3_2019_061044_768060022
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;202061573;0.1;5000000;0.2254;0.330582;13.3851;20.5407;72.4011;77.1199;0.0127645;0.67464;8.73477;543.159;513.72;0.0332;./core_400/sim_stress_23_3_2019_073118_201551963
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;631965268;0.1;5000000;0.2804;0.0148571;10.2239;2.41691;100;100;4.55932e-05;0.0027406;0.00241188;5.45697e-12;0;0;./core_400/sim_stress_23_3_2019_085806_631657358
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;801192431;0.1;5000000;0.2732;0.0197244;10.4298;2.67513;100;100;4.63834e-05;0.0189175;0.0410811;0;0;0;./core_400/sim_stress_23_3_2019_094842_800864673
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;553650590;0.1;5000000;0.2674;0.0204292;10.2802;2.78055;100;100;5.18135e-05;0.00700237;0.102172;0;0;0;./core_401/sim_stress_23_3_2019_000915_553123908
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;4724528;0.1;5000000;0.26;0.114985;10.9554;13.6634;100;100;0.00501605;0.473893;54.0348;1.47174e-07;0;0;./core_401/sim_stress_23_3_2019_010115_4438065
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;362698662;0.1;5000000;0.2262;0.292263;9.80874;18.6644;71.6393;75.7755;0.0170592;0.808704;25.3045;594.869;548.147;0.033;./core_401/sim_stress_23_3_2019_021728_362373964
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;869779537;0.1;5000000;0.1876;0.463848;13.5975;21.297;55.1057;59.4009;0.0150571;0.145976;4.02771;562.381;562.27;0.058;./core_401/sim_stress_23_3_2019_034009_869418605
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;526555520;0.1;5000000;0.2736;0.0178094;10.2146;2.48303;100;100;4.12898e-05;0.00340776;0.00558491;4.18368e-11;0;0;./core_401/sim_stress_23_3_2019_050740_526188759
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;879388739;0.1;5000000;0.2684;0.0207209;10.2189;2.8488;100;100;5.46753e-05;0.0246438;0.107785;0;0;0;./core_401/sim_stress_23_3_2019_055616_878999477
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;775168760;0.1;5000000;0.272;0.0307435;10.5662;4.2326;100;100;0.000291511;0.17522;3.17285;6.73026e-11;0;0;./core_401/sim_stress_23_3_2019_064519_774780932
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;39126398;0.1;5000000;0.2216;0.284463;10.5532;16.5818;69.6823;73.2801;0.0293262;0.819404;52.6254;694.574;632.938;0.0362;./core_401/sim_stress_23_3_2019_073433_38835572
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;52269193;0.1;5000000;0.207;0.381364;14.0515;19.6644;61.7974;65.7119;0.0171911;0.839887;8.17852;687.439;652.107;0.0452;./core_401/sim_stress_23_3_2019_084732_51962389
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;392006442;0.1;5000000;0.199;0.462256;16.2426;19.7096;52.7946;58.2195;0.00246008;0.271262;2.27744;310.205;372.467;0.049;./core_401/sim_stress_23_3_2019_100929_391565583
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;638646416;0.1;5000000;0.2658;0.0164148;10.571;2.42848;100;100;4.37735e-05;0.0185555;0.0228384;1.81899e-12;0;0;./core_402/sim_stress_23_3_2019_000915_638148117
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;954495605;0.1;5000000;0.2804;0.0333863;10.4309;4.50188;100;100;0.000436007;0.0338837;4.11895;0;0;0;./core_402/sim_stress_23_3_2019_010013_954056396
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;450502851;0.1;5000000;0.2758;0.0688092;10.9674;8.55738;100;100;0.00321733;0.97544;32.6761;1.00044e-10;0;0;./core_402/sim_stress_23_3_2019_015358_450141575
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;771961259;0.1;5000000;0.2214;0.365073;14.2559;17.2918;57.0114;60.8058;0.0213268;1.28106;15.972;698.231;675.148;0.0528;./core_402/sim_stress_23_3_2019_025629_771681127
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;69920151;0.1;5000000;0.202;0.504308;16.6946;20.9338;49.4387;54.4742;0.00306913;0.330246;2.7021;295.036;350.269;0.0522;./core_402/sim_stress_23_3_2019_042026_69635962
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;694651757;0.1;5000000;0.1952;0.489187;12.2175;22.1414;51.0583;56.3254;0.00135217;0.015734;1.12313;268.684;328.448;0.0558;./core_402/sim_stress_23_3_2019_054727_694144305
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.4;0.1;736595624;0.1;5000000;0.2784;0.0195578;10.4275;2.71003;100;100;5.06416e-05;0.0194143;0.0784978;1.15469e-08;0;0;./core_402/sim_stress_23_3_2019_071212_736250967
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.4;0.1;525923026;0.1;5000000;0.2748;0.0981143;11.4343;12.0462;100;100;0.00630817;0.534294;63.03;4.49145e-07;0;0;./core_402/sim_stress_23_3_2019_075846_512221417
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.4;0.1;962883431;0.1;5000000;0.212;0.334885;13.9799;15.9209;59.9982;63.2418;0.030225;1.68082;25.8141;832.339;773.879;0.0454;./core_402/sim_stress_23_3_2019_091121_962477226
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.4;0.1;434354956;0.1;5000000;0.1922;0.478834;15.8368;18.9211;46.775;51.08;0.0126072;1.2499;11.5972;407.713;439.135;0.061;./core_402/sim_stress_23_3_2019_103216_434074828
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.4;0.1;589345214;0.1;5000000;0.1972;0.568727;17.3541;21.3482;45.2447;49.8345;0.00353314;0.311106;2.30556;280.152;332.182;0.0612;./core_403/sim_stress_23_3_2019_000915_588849871
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.4;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.4;0.1;615869968;0.1;5000000;0.1984;0.525889;17.3691;19.3803;47.8665;52.8307;0.00210314;0.0765754;0.538196;282.504;344.546;0.0536;./core_403/sim_stress_23_3_2019_013544_615523522
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;165823975;0.1;5000000;0.3398;0.0152042;10.0719;2.78608;100;100;6.89141e-05;0.00226223;0.00152278;0;0;0;./core_403/sim_stress_23_3_2019_030323_165439692
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;563307295;0.1;5000000;0.3328;0.012419;10.1726;2.51164;100;100;6.56818e-05;0.00533363;0.00284555;0;0;0;./core_403/sim_stress_23_3_2019_035725_562885471
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;752505696;0.1;5000000;0.336;0.0149374;10.076;2.48711;100;100;5.31794e-05;0.00147155;0.00120579;0;0;0;./core_403/sim_stress_23_3_2019_045212_752199422
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;279712809;0.1;5000000;0.3372;0.0187902;10.0766;2.51036;100;100;3.8216e-05;0.00380613;0.00929278;0;0;0;./core_403/sim_stress_23_3_2019_054727_279198061
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;25650525;0.1;5000000;0.3412;0.0186087;9.96658;2.57338;100;100;4.99387e-05;0.0472843;0.089701;0;0;0;./core_403/sim_stress_23_3_2019_064312_25372133
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;957425885;0.1;5000000;0.3012;0.198932;12.4725;13.992;83.9543;87.2691;0.0260757;4.61121;92.8322;528.658;487.685;0.0312;./core_403/sim_stress_23_3_2019_073843_957104000
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;818704224;0.1;5000000;0.3274;0.0119934;9.98201;2.37316;100;100;5.01653e-05;0.00174957;0.003911;0;0;0;./core_403/sim_stress_23_3_2019_085915_818159834
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;941018520;0.1;5000000;0.3292;0.0158063;9.96796;2.46963;100;100;5.17055e-05;0.00634692;0.0051118;0;0;0;./core_403/sim_stress_23_3_2019_095004_940713200
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;614054846;0.1;5000000;0.3434;0.0169203;9.95353;2.42656;100;100;3.56524e-05;0.00230335;0.00232454;0;0;0;./core_404/sim_stress_23_3_2019_000915_613628983
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;437584473;0.1;5000000;0.3312;0.0210343;9.9939;2.87537;100;100;5.7245e-05;0.00699901;0.0421026;0;0;0;./core_404/sim_stress_23_3_2019_010500_437250974
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;295717041;0.1;5000000;0.3368;0.0402258;10.3121;4.98697;100;100;0.000537891;0.0638644;6.19744;0;0;0;./core_404/sim_stress_23_3_2019_020156_295365889
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;50494019;0.1;5000000;0.2818;0.329356;12.2282;20.7585;72.7997;77.169;0.0309666;0.665162;77.791;608.086;583.251;0.0444;./core_404/sim_stress_23_3_2019_030217_50087437
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;779447628;0.1;5000000;0.316;0.0129163;10.1304;2.30192;100;100;4.89559e-05;0.00131369;0.0023866;0;0;0;./core_404/sim_stress_23_3_2019_043607_779044391
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;134368608;0.1;5000000;0.3346;0.0145798;10.0088;2.34874;100;100;5.27639e-05;0.0015939;0.00491355;0;0;0;./core_404/sim_stress_23_3_2019_053058_133992165
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;988449790;0.1;5000000;0.3472;0.0159014;10.2006;2.28468;100;100;3.72128e-05;0.0028769;0.00244116;0;0;0;./core_404/sim_stress_23_3_2019_062617_988170493
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;195165530;0.1;5000000;0.3366;0.0279826;10.3663;3.57182;100;100;0.000131715;0.00958879;0.886964;0;0;0;./core_404/sim_stress_23_3_2019_072059_194773482
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;729675725;0.1;5000000;0.2882;0.235425;14.3854;15.2121;80.7122;84.4951;0.0310784;10.7001;95.3096;539.161;493.355;0.0296;./core_404/sim_stress_23_3_2019_081749_723298509
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;111958915;0.1;5000000;0.2672;0.35374;12.1738;21.5463;69.7491;73.9483;0.0269588;0.422748;50.6331;666.961;646.315;0.0522;./core_404/sim_stress_23_3_2019_094503_111650600
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;575937097;0.1;5000000;0.3252;0.0121463;10.0384;2.33069;100;100;5.59955e-05;0.00290796;0.00100441;0;0;0;./core_405/sim_stress_23_3_2019_000915_575278808
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;573434697;0.1;5000000;0.3298;0.0140624;10.1089;2.40666;100;100;6.93564e-05;0.015495;0.0160869;0;0;0;./core_405/sim_stress_23_3_2019_010403_573101998
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;827679775;0.1;5000000;0.3288;0.0151762;10.2059;2.29163;100;100;4.3066e-05;0.00204142;0.0165794;0;0;0;./core_405/sim_stress_23_3_2019_020010_827306726
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;882693775;0.1;5000000;0.3438;0.0265558;10.3427;3.40449;100;100;0.00014549;0.0388108;1.22366;0;0;0;./core_405/sim_stress_23_3_2019_025633_882367379
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;503033223;0.1;5000000;0.2688;0.375283;12.1193;21.7332;70.0692;73.9191;0.0520714;0.926197;122.558;665.394;617.166;0.0478;./core_405/sim_stress_23_3_2019_035120_502668589
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;900261203;0.1;5000000;0.2676;0.37146;10.9626;21.1251;63.4563;67.6451;0.0152907;0.175985;16.9455;678.206;665.638;0.0598;./core_405/sim_stress_23_3_2019_051937_899886852
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;116517618;0.1;5000000;0.3308;0.0148597;10.0652;2.48005;100;100;5.54608e-05;0.00388116;0.00989241;0;0;0;./core_405/sim_stress_23_3_2019_065532_116174122
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;726684866;0.1;5000000;0.3388;0.0149584;10.105;2.32989;100;100;5.49636e-05;0.00994914;0.00581383;0;0;0;./core_405/sim_stress_23_3_2019_074923_726205622
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;327524640;0.1;5000000;0.3274;0.0239027;10.3278;3.097;100;100;5.44716e-05;0.0442741;0.185941;0;0;0;./core_405/sim_stress_23_3_2019_084402_327239927
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;206283897;0.1;5000000;0.3002;0.240418;10.0178;14.6152;76.4011;79.4798;0.041128;0.053703;116.213;673.907;603.471;0.035;./core_405/sim_stress_23_3_2019_094100_205908989
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;804604632;0.1;5000000;0.2816;0.458527;13.0712;23.86;58.6259;62.7482;0.0235456;0.562993;27.262;649.817;646.431;0.0702;./core_406/sim_stress_23_3_2019_000918_803964431
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;480385877;0.1;5000000;0.2492;0.523869;14.4963;23.2739;50.0332;54.8483;0.0081475;0.429393;10.9522;393.848;457.87;0.0814;./core_406/sim_stress_23_3_2019_014708_479937980
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;784407321;0.1;5000000;0.3346;0.0184786;10.1145;2.64367;100;100;4.86745e-05;0.00216896;0.0467746;0;0;0;./core_406/sim_stress_23_3_2019_032809_783994944
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;50827966;0.1;5000000;0.3344;0.0182887;10.1159;2.67309;100;100;5.83609e-05;0.0171838;0.0381768;8.73115e-11;0;0;./core_406/sim_stress_23_3_2019_042334_50068313
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;759991027;0.1;5000000;0.334;0.0316549;10.3777;4.15185;100;100;0.000395482;0.261123;4.25573;1.81899e-12;0;0;./core_406/sim_stress_23_3_2019_090530_755021552
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;932618590;0.1;5000000;0.273;0.376809;12.9504;19.4227;62.2512;65.8092;0.0381111;1.15382;55.716;771.268;732.411;0.0586;./core_406/sim_stress_23_3_2019_100307_932304096
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;507806529;0.1;5000000;0.2342;0.58268;13.0465;24.1409;45.3218;49.5199;0.014261;0.272563;16.9518;375.826;416.794;0.0836;./core_406/sim_stress_23_3_2019_113249_507321700
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.4;0.2;1;100;0.4;5000;2;0.5;0.2;0.02;0.4;0.1;268028727;0.1;5000000;0.2312;0.585844;14.4944;24.7795;47.5958;52.3518;0.00618171;0.149799;4.25309;337.823;407.36;0.082;./core_406/sim_stress_23_3_2019_130531_267460250
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.2;1;100;0;5000;2;0.5;0.2;0.02;0.4;0.1;453908473;0.1;5000000;0.319;0.0178366;10.1739;2.58874;100;100;5.31713e-05;0.00869165;0.0295833;2.18279e-10;0;0;./core_406/sim_stress_23_3_2019_143821_453426257
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.2;1;100;0.05;5000;2;0.5;0.2;0.02;0.4;0.1;457375934;0.1;5000000;0.3376;0.0305092;10.4426;4.15608;100;100;0.000402172;0.10548;4.24902;3.67436e-10;0;0;./core_406/sim_stress_23_3_2019_152750_456929542
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.2;1;100;0.1;5000;2;0.5;0.2;0.02;0.4;0.1;415447897;0.1;5000000;0.291;0.290131;12;15.2639;71.1251;74.04;0.0523581;1.65673;105.34;794.783;718.08;0.038;./core_407/sim_stress_23_3_2019_000916_415118365
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.2;1;100;0.2;5000;2;0.5;0.2;0.02;0.4;0.1;30321492;0.1;5000000;0.2444;0.452781;17.0704;16.2152;44.5971;48.1885;0.0189003;3.84654;15.5687;580.517;605.22;0.0882;./core_407/sim_stress_23_3_2019_013426_30003881
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.4;0.2;1;100;0.3;5000;2;0.5;0.2;0.02;0.4;0.1;314663667;0.1;5000000;0.2442;0.589621;16.129;23.1681;45.0172;49.4146;0.00636281;0.501081;6.5366;316.846;370.986;0.076;./core_407/sim_stress_23_3_2019_031346_314328914
